156.21,159.46,105.81,73.917,481.84,474.57,139.78,151.81,134.85,72.023,118.84,129.9,154.65,157.94,481.38,474.1,132.71,145.24,690.31,690.81,829.33,828.77,218.63,219.49,171.02,161.93,227.03,227.29,190.89,191.26,380.07,369.3,494.41,489.3,354.73,345.14,316.29,324.84,157.84,156.6,13.319,24.281,355.72,365.05,431.3,437.19,310.94,310.88,296.92,305,344.08,351.4,1315.4,1327.3,244.65,233.68,354.69,364.94,376.57,379.05,72.69,93.971,226.15,196.15,264.25,265.49,72.418,93.787,226.09,196.08,262.52,263.78,1450.5,1437.3,1482.6,1485.1,296.66,297.59,802.72,800.79,293.69,294.61,802.14,800.22,276.04,277.6,90.263,89.313,32.34,26.038,0.0047262,3.0087,0.0059611,3.0066,97.306,104.74,0.0059611,3.0066,0.0016165,3.0109,96.713,105.82,415.62,412.1,114.19,115.68,256.2,256.27,150.38,153.94,197.11,195.72,267.77,267.74,217.95,216.61,19.268,31.562
156.21,159.46,105.81,73.915,481.84,474.57,139.78,151.81,134.85,72.022,118.84,129.9,154.65,157.94,481.38,474.1,132.71,145.24,690.31,690.81,829.33,828.77,218.63,219.49,171.02,161.93,227.03,227.29,190.89,191.26,380.07,369.3,494.41,489.3,354.73,345.14,316.29,324.84,157.84,156.6,13.319,24.282,355.72,365.05,431.31,437.19,310.94,310.88,296.92,305,344.08,351.4,1315.4,1327.3,244.65,233.68,354.69,364.93,376.57,379.05,72.691,93.971,226.15,196.15,264.25,265.49,72.419,93.787,226.09,196.08,262.52,263.78,1450.5,1437.3,1482.6,1485.1,296.66,297.59,802.71,800.79,293.69,294.61,802.14,800.22,276.04,277.6,90.263,89.313,32.34,26.038,0.0047247,3.0087,0.0059591,3.0066,97.304,104.74,0.0059591,3.0066,0.0016158,3.0109,96.712,105.82,415.62,412.1,114.19,115.68,256.2,256.27,150.38,153.94,197.11,195.72,267.77,267.74,217.95,216.61,19.269,31.564
156.21,159.46,105.81,73.913,481.84,474.57,139.78,151.81,134.84,72.02,118.84,129.9,154.65,157.94,481.38,474.1,132.71,145.24,690.31,690.81,829.33,828.77,218.63,219.49,171.02,161.93,227.03,227.29,190.89,191.26,380.07,369.3,494.41,489.3,354.73,345.14,316.29,324.84,157.84,156.6,13.319,24.282,355.72,365.05,431.31,437.19,310.94,310.88,296.92,305,344.08,351.4,1315.4,1327.3,244.65,233.68,354.69,364.93,376.57,379.04,72.691,93.971,226.15,196.15,264.25,265.48,72.419,93.786,226.09,196.08,262.52,263.78,1450.5,1437.3,1482.6,1485.1,296.66,297.59,802.71,800.79,293.69,294.61,802.14,800.22,276.04,277.6,90.264,89.314,32.341,26.038,0.0017763,3.0119,0.0023678,3.0098,97.302,104.74,0.0023678,3.0098,0.0016149,3.0109,96.709,105.82,415.62,412.11,114.19,115.68,256.2,256.27,150.38,153.94,197.11,195.72,267.77,267.74,217.95,216.61,19.269,31.565
156.21,159.45,105.8,73.911,481.84,474.56,139.79,151.81,134.84,72.018,118.85,129.9,154.65,157.93,481.37,474.1,132.71,145.24,690.31,690.81,829.33,828.77,218.63,219.49,171.02,161.93,227.03,227.29,190.89,191.26,380.07,369.3,494.41,489.3,354.73,345.14,316.29,324.84,157.84,156.6,13.319,24.281,355.72,365.05,431.31,437.19,310.94,310.88,296.91,305,344.09,351.4,1315.4,1327.3,244.65,233.68,354.68,364.93,376.57,379.04,72.691,93.97,226.15,196.15,264.25,265.48,72.419,93.786,226.09,196.08,262.52,263.78,1450.5,1437.3,1482.6,1485.1,296.66,297.59,802.71,800.79,293.69,294.61,802.14,800.22,276.04,277.6,90.264,89.314,32.342,26.038,0.001778,3.0119,0.0023664,3.0098,97.3,104.73,0.0023664,3.0098,0.005837,3.0055,96.707,105.81,415.62,412.11,114.19,115.68,256.2,256.27,150.38,153.94,197.11,195.71,267.77,267.74,217.95,216.61,19.27,31.566
156.21,159.46,105.79,73.899,481.84,474.56,139.79,151.81,134.83,72.006,118.85,129.9,154.65,157.93,481.37,474.09,132.71,145.23,690.31,690.8,829.33,828.76,218.62,219.48,171.03,161.94,227.03,227.28,190.88,191.25,380.07,369.3,494.39,489.28,354.72,345.13,316.28,324.83,157.84,156.6,13.319,24.28,355.71,365.04,431.29,437.17,310.93,310.87,296.91,304.99,344.07,351.38,1315.3,1327.3,244.63,233.67,354.68,364.93,376.57,379.04,72.689,93.966,226.15,196.15,264.24,265.48,72.417,93.781,226.08,196.08,262.52,263.78,1450.4,1437.3,1482.6,1485.1,296.65,297.58,802.7,800.78,293.69,294.6,802.13,800.21,276.03,277.59,90.263,89.315,32.348,26.035,0.0017834,3.0118,0.0023505,3.0097,97.29,104.71,0.0023505,3.0097,0.0016156,3.0108,96.696,105.79,415.62,412.11,114.19,115.67,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.73,217.94,216.61,19.283,31.583
156.21,159.46,105.79,73.899,481.83,474.56,139.79,151.81,134.83,72.006,118.85,129.9,154.65,157.94,481.37,474.09,132.71,145.23,690.3,690.8,829.33,828.77,218.62,219.48,171.03,161.94,227.03,227.28,190.88,191.25,380.07,369.3,494.39,489.28,354.72,345.13,316.28,324.83,157.84,156.6,13.318,24.281,355.71,365.04,431.29,437.17,310.93,310.87,296.91,304.99,344.07,351.38,1315.3,1327.3,244.63,233.67,354.68,364.93,376.57,379.04,72.689,93.965,226.15,196.15,264.25,265.49,72.417,93.781,226.08,196.08,262.52,263.78,1450.5,1437.3,1482.6,1485.1,296.65,297.58,802.7,800.78,293.68,294.6,802.13,800.21,276.03,277.59,90.264,89.316,32.348,26.035,0.0017835,3.0118,0.0023503,3.0097,97.29,104.71,0.0023503,3.0097,0.0058148,3.0054,96.696,105.79,415.62,412.11,114.19,115.67,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.73,217.95,216.61,19.283,31.583
156.21,159.46,105.79,73.898,481.83,474.56,139.79,151.81,134.83,72.005,118.85,129.9,154.64,157.93,481.37,474.09,132.71,145.23,690.31,690.8,829.33,828.76,218.62,219.48,171.03,161.94,227.03,227.28,190.88,191.25,380.07,369.3,494.39,489.28,354.72,345.13,316.28,324.83,157.84,156.6,13.318,24.28,355.71,365.04,431.28,437.17,310.93,310.87,296.91,304.99,344.07,351.38,1315.3,1327.3,244.63,233.67,354.68,364.93,376.57,379.04,72.689,93.966,226.15,196.15,264.25,265.49,72.417,93.781,226.08,196.08,262.52,263.78,1450.5,1437.3,1482.6,1485.1,296.65,297.58,802.7,800.78,293.69,294.6,802.13,800.21,276.03,277.6,90.263,89.315,32.348,26.035,0.0017836,3.0118,0.0023499,3.0097,97.29,104.71,0.0023499,3.0097,0.0016157,3.0108,96.696,105.79,415.62,412.11,114.19,115.67,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.73,217.95,216.61,19.283,31.583
156.21,159.46,105.79,73.898,481.83,474.56,139.79,151.81,134.83,72.005,118.85,129.9,154.65,157.94,481.37,474.09,132.71,145.23,690.31,690.81,829.32,828.76,218.62,219.48,171.03,161.94,227.03,227.28,190.88,191.25,380.07,369.3,494.39,489.28,354.72,345.13,316.28,324.83,157.84,156.6,13.319,24.28,355.71,365.04,431.28,437.17,310.93,310.87,296.91,304.99,344.06,351.38,1315.3,1327.3,244.63,233.67,354.68,364.93,376.57,379.04,72.689,93.965,226.15,196.15,264.24,265.48,72.417,93.781,226.08,196.08,262.52,263.78,1450.5,1437.3,1482.6,1485.1,296.65,297.58,802.7,800.78,293.69,294.6,802.13,800.21,276.03,277.59,90.263,89.315,32.348,26.035,0.006819,3.0062,0.0023497,3.0097,97.29,104.71,0.0023497,3.0097,0.0073535,3.0085,96.696,105.79,415.62,412.11,114.19,115.67,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.73,217.95,216.61,19.284,31.584
156.21,159.46,105.79,73.898,481.83,474.56,139.79,151.81,134.83,72.005,118.85,129.9,154.65,157.94,481.37,474.09,132.71,145.23,690.31,690.8,829.32,828.76,218.62,219.48,171.03,161.94,227.03,227.28,190.88,191.25,380.07,369.3,494.39,489.28,354.72,345.13,316.28,324.83,157.84,156.6,13.319,24.281,355.71,365.04,431.28,437.17,310.93,310.87,296.91,304.99,344.06,351.38,1315.3,1327.3,244.63,233.67,354.68,364.93,376.57,379.04,72.689,93.965,226.15,196.15,264.25,265.49,72.417,93.781,226.08,196.08,262.52,263.78,1450.4,1437.3,1482.6,1485.1,296.65,297.58,802.7,800.78,293.68,294.6,802.13,800.21,276.03,277.59,90.264,89.316,32.348,26.035,0.0017838,3.0118,0.0023493,3.0097,97.29,104.71,0.0023493,3.0097,0.0047837,3.0139,96.696,105.79,415.62,412.11,114.19,115.67,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.73,217.95,216.61,19.284,31.584
156.21,159.45,105.79,73.897,481.83,474.56,139.79,151.81,134.83,72.005,118.85,129.9,154.64,157.93,481.37,474.09,132.71,145.23,690.31,690.8,829.33,828.76,218.62,219.48,171.03,161.94,227.03,227.28,190.88,191.25,380.07,369.3,494.39,489.28,354.72,345.13,316.28,324.83,157.84,156.6,13.318,24.281,355.71,365.04,431.28,437.17,310.93,310.87,296.91,304.99,344.06,351.38,1315.3,1327.3,244.63,233.67,354.68,364.93,376.57,379.04,72.689,93.965,226.15,196.15,264.25,265.49,72.417,93.781,226.08,196.08,262.52,263.78,1450.4,1437.3,1482.6,1485.1,296.65,297.58,802.7,800.78,293.69,294.6,802.13,800.21,276.03,277.59,90.263,89.315,32.349,26.035,0.0047133,3.0086,0.0071333,3.0122,97.289,104.71,0.0071333,3.0122,0.0016159,3.0108,96.695,105.79,415.62,412.11,114.19,115.68,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.73,217.95,216.61,19.284,31.584
156.21,159.46,105.79,73.897,481.83,474.56,139.79,151.81,134.82,72.004,118.85,129.9,154.65,157.93,481.37,474.09,132.71,145.23,690.31,690.81,829.33,828.76,218.62,219.48,171.03,161.94,227.03,227.28,190.88,191.25,380.07,369.3,494.39,489.28,354.72,345.13,316.28,324.83,157.84,156.6,13.319,24.28,355.71,365.04,431.28,437.17,310.93,310.87,296.91,304.99,344.06,351.37,1315.3,1327.3,244.63,233.67,354.68,364.93,376.57,379.04,72.689,93.965,226.15,196.15,264.24,265.48,72.417,93.78,226.08,196.08,262.52,263.78,1450.4,1437.3,1482.6,1485.1,296.65,297.58,802.7,800.78,293.69,294.6,802.13,800.21,276.03,277.59,90.264,89.316,32.349,26.035,0.0047132,3.0086,0.005939,3.0065,97.289,104.71,0.005939,3.0065,0.0058127,3.0054,96.695,105.79,415.62,412.11,114.19,115.67,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.73,217.94,216.61,19.285,31.585
156.21,159.46,105.77,73.888,481.83,474.55,139.79,151.8,134.81,71.995,118.85,129.89,154.65,157.94,481.37,474.09,132.71,145.22,690.3,690.8,829.32,828.76,218.61,219.48,171.03,161.95,227.03,227.29,190.87,191.25,380.08,369.31,494.37,489.26,354.7,345.12,316.27,324.83,157.83,156.59,13.319,24.281,355.71,365.04,431.25,437.14,310.92,310.86,296.9,304.99,344.03,351.34,1315.3,1327.3,244.61,233.66,354.67,364.92,376.56,379.04,72.687,93.96,226.14,196.14,264.25,265.49,72.415,93.775,226.08,196.08,262.52,263.78,1450.4,1437.3,1482.6,1485.1,296.65,297.58,802.69,800.77,293.68,294.6,802.12,800.2,276.03,277.59,90.262,89.316,32.353,26.031,0.0047098,3.0086,0.002332,3.0096,97.285,104.69,0.002332,3.0096,0.0016208,3.0108,96.69,105.77,415.61,412.1,114.19,115.68,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.72,217.94,216.61,19.298,31.601
156.22,159.47,105.76,73.881,481.84,474.56,139.78,151.79,134.8,71.988,118.84,129.88,154.65,157.95,481.37,474.09,132.71,145.21,690.29,690.79,829.31,828.75,218.6,219.47,171.04,161.96,227.05,227.3,190.86,191.24,380.09,369.32,494.34,489.24,354.68,345.1,316.27,324.83,157.83,156.58,13.318,24.28,355.71,365.04,431.2,437.08,310.9,310.85,296.9,304.99,343.98,351.28,1315.3,1327.2,244.58,233.63,354.67,364.92,376.56,379.03,72.682,93.953,226.14,196.14,264.26,265.5,72.41,93.768,226.07,196.07,262.53,263.79,1450.4,1437.3,1482.6,1485.1,296.64,297.57,802.69,800.76,293.67,294.59,802.11,800.19,276.02,277.58,90.257,89.313,32.357,26.026,0.0017823,3.0117,0.0046409,3.0153,97.289,104.68,0.0046409,3.0153,0.0016336,3.0107,96.693,105.76,415.6,412.1,114.2,115.69,256.19,256.26,150.38,153.94,197.11,195.71,267.76,267.73,217.95,216.61,19.319,31.623
156.23,159.49,105.75,73.878,481.85,474.57,139.77,151.77,134.79,71.987,118.83,129.86,154.67,157.97,481.38,474.1,132.69,145.19,690.28,690.78,829.3,828.73,218.58,219.45,171.05,161.97,227.09,227.34,190.85,191.22,380.1,369.33,494.31,489.21,354.64,345.06,316.28,324.83,157.81,156.57,13.318,24.279,355.72,365.05,431.12,437,310.88,310.82,296.9,304.99,343.89,351.19,1315.3,1327.2,244.53,233.59,354.68,364.93,376.55,379.02,72.674,93.943,226.13,196.13,264.28,265.52,72.402,93.758,226.06,196.06,262.55,263.81,1450.4,1437.3,1482.6,1485.1,296.62,297.55,802.68,800.76,293.66,294.57,802.1,800.18,276,277.57,90.25,89.308,32.359,26.017,0.0017695,3.0116,0.002276,3.0095,97.305,104.68,0.002276,3.0095,0.0057431,3.0052,96.707,105.76,415.59,412.08,114.22,115.71,256.19,256.26,150.37,153.93,197.12,195.72,267.77,267.73,217.96,216.62,19.346,31.65
156.27,159.53,105.75,73.884,481.87,474.59,139.74,151.74,134.78,71.993,118.81,129.84,154.71,158.01,481.4,474.13,132.67,145.16,690.26,690.76,829.27,828.71,218.55,219.42,171.07,161.98,227.14,227.39,190.82,191.2,380.12,369.35,494.27,489.17,354.59,345.01,316.29,324.85,157.79,156.54,13.318,24.279,355.73,365.07,431,436.88,310.84,310.79,296.92,305.01,343.77,351.06,1315.3,1327.2,244.47,233.52,354.7,364.95,376.54,379.01,72.662,93.93,226.11,196.11,264.31,265.55,72.39,93.745,226.04,196.05,262.59,263.85,1450.4,1437.2,1482.6,1485.1,296.6,297.53,802.67,800.75,293.63,294.55,802.1,800.18,275.98,277.55,90.239,89.3,32.358,26.004,0.001742,3.0116,0.0022313,3.0095,97.337,104.69,0.0022313,3.0095,0.0016971,3.0106,96.738,105.77,415.56,412.06,114.25,115.74,256.2,256.27,150.35,153.91,197.13,195.73,267.78,267.74,217.98,216.64,19.383,31.683
156.32,159.58,105.75,73.9,481.91,474.63,139.71,151.7,134.78,72.009,118.78,129.81,154.75,158.06,481.44,474.16,132.63,145.12,690.23,690.73,829.25,828.69,218.51,219.39,171.08,162,227.23,227.47,190.79,191.17,380.14,369.37,494.24,489.14,354.53,344.95,316.31,324.87,157.77,156.52,13.317,24.279,355.76,365.09,430.86,436.74,310.81,310.76,296.94,305.02,343.62,350.92,1315.2,1327.2,244.4,233.46,354.72,364.98,376.54,379.01,72.647,93.916,226.09,196.09,264.36,265.6,72.375,93.731,226.02,196.03,262.63,263.89,1450.4,1437.2,1482.6,1485.1,296.58,297.51,802.67,800.75,293.61,294.53,802.1,800.18,275.96,277.52,90.225,89.286,32.355,25.99,0.0047942,3.0084,0.0021821,3.0094,97.381,104.72,0.0021821,3.0094,0.0017496,3.0106,96.78,105.79,415.53,412.03,114.29,115.78,256.22,256.29,150.33,153.89,197.15,195.75,267.8,267.77,218.01,216.67,19.422,31.715
156.37,159.64,105.77,73.923,481.95,474.68,139.68,151.67,134.79,72.031,118.76,129.78,154.81,158.11,481.49,474.21,132.6,145.08,690.2,690.7,829.22,828.66,218.47,219.35,171.1,162.02,227.32,227.57,190.75,191.13,380.16,369.4,494.22,489.12,354.48,344.9,316.34,324.9,157.75,156.49,13.318,24.279,355.79,365.13,430.74,436.63,310.79,310.74,296.96,305.05,343.5,350.79,1315.2,1327.2,244.33,233.39,354.75,365.01,376.53,379,72.632,93.903,226.08,196.08,264.41,265.66,72.36,93.718,226.01,196.01,262.69,263.95,1450.4,1437.2,1482.6,1485.1,296.56,297.49,802.68,800.76,293.59,294.51,802.11,800.18,275.94,277.5,90.21,89.273,32.348,25.975,0.00165,3.0116,0.004738,3.0152,97.427,104.76,0.004738,3.0152,0.0018089,3.0106,96.826,105.83,415.51,412,114.33,115.82,256.24,256.31,150.3,153.87,197.18,195.78,267.83,267.79,218.04,216.7,19.455,31.739
156.43,159.69,105.79,73.95,482,474.73,139.65,151.64,134.8,72.058,118.73,129.76,154.87,158.17,481.54,474.26,132.57,145.05,690.18,690.68,829.2,828.64,218.43,219.3,171.12,162.03,227.42,227.66,190.72,191.09,380.19,369.43,494.23,489.13,354.45,344.86,316.38,324.93,157.74,156.48,13.319,24.279,355.82,365.16,430.67,436.55,310.79,310.75,296.99,305.08,343.41,350.71,1315.3,1327.2,244.29,233.35,354.79,365.04,376.53,379,72.618,93.892,226.06,196.06,264.47,265.71,72.346,93.707,226,196,262.74,264,1450.4,1437.2,1482.6,1485.1,296.55,297.47,802.7,800.78,293.58,294.5,802.12,800.2,275.93,277.49,90.196,89.259,32.339,25.962,0.0015948,3.0116,0.0020952,3.0095,97.468,104.79,0.0020952,3.0095,0.0046254,3.0137,96.866,105.86,415.49,411.99,114.37,115.86,256.26,256.33,150.28,153.84,197.2,195.81,267.86,267.82,218.08,216.73,19.476,31.75
156.48,159.74,105.81,73.976,482.05,474.78,139.63,151.63,134.82,72.084,118.71,129.74,154.91,158.21,481.58,474.31,132.55,145.04,690.17,690.67,829.19,828.63,218.39,219.27,171.13,162.05,227.5,227.75,190.69,191.06,380.21,369.45,494.26,489.16,354.43,344.85,316.41,324.96,157.75,156.49,13.319,24.281,355.85,365.18,430.64,436.53,310.82,310.78,297.02,305.1,343.39,350.69,1315.3,1327.2,244.28,233.33,354.82,365.07,376.53,379,72.607,93.885,226.06,196.05,264.52,265.76,72.335,93.701,225.99,195.99,262.79,264.05,1450.4,1437.2,1482.6,1485.1,296.54,297.47,802.72,800.8,293.57,294.49,802.15,800.23,275.93,277.49,90.185,89.247,32.331,25.952,0.0049564,3.0085,0.0061025,3.0063,97.492,104.82,0.0061025,3.0063,0.0019175,3.0107,96.891,105.89,415.49,411.99,114.4,115.89,256.28,256.35,150.26,153.83,197.23,195.83,267.88,267.85,218.1,216.76,19.483,31.748
